fips,hh_size,hh_income,cost_housing,n_vehicles,hh_share_nonwhite,i_renter,i_moved,i_foodstamp,i_smartphone,i_internet,time_commuting
27000,5,13,1900,2,0,0,0,0,1,1,12
24510,4,14.28,1200,2,0,0,0,0,1,1,30
37183,4,11,1700,2,0,0,0,0,1,1,7.5
26000,3,14.5,820,3,0,0,0,0,1,1,30
34003,4,6.75,2400,3,1,1,1,0,1,1,52.5
28059,2,3.21,950,2,0,1,1,0,1,1,50
25000,4,13.19,830,2,0,1,1,0,1,1,20
40000,2,5,1200,1,0,0,0,0,1,1,30
29000,2,26.7,810,3,0,0,0,0,1,1,30
42101,1,11.56,1300,1,0,0,0,0,1,1,40
51810,4,8.43,1000,3,0,0,0,0,1,1,40
21000,3,8.767,990,2,0,0,1,0,1,1,40
47000,8,0.66,200,2,0,1,0,1,1,1,8
17031,3,25.68,5600,1,0.6666666666666666,0,1,0,1,1,30
42029,6,11,2400,2,0,0,0,0,1,1,26.666666666666668
24000,2,9.6,750,0,0,0,0,0,1,1,50
40109,3,5.66,900,2,0,0,0,0,0,1,13.333333333333334
10003,4,28.9,2200,2,0,0,0,0,1,1,7.5
06071,2,1.13,630,2,0.5,1,0,0,1,1,60
04013,2,7.9,820,2,0.5,1,1,0,1,1,22
21117,1,0.07,1400,2,0,0,0,0,1,1,20
12011,1,2.01,550,1,1,0,0,1,0,0,60
08000,1,2.6,480,1,0,1,0,0,0,0,10
48201,2,4.8,1200,2,1,1,0,0,1,1,30
06059,3,4.76,960,3,0,0,0,0,1,1,40
40109,2,1.6,950,2,1,1,1,0,0,0,25
04013,3,12,1600,3,0,0,0,0,1,1,23.333333333333332
12000,3,5.5,800,2,0,1,0,0,1,1,40
39153,4,12,900,2,0,1,0,0,1,1,17.5
49035,4,9.57,2500,5,0.5,0,1,0,1,1,27.5
12011,1,2.13,1300,1,0,1,1,0,1,1,60
17043,4,22.75,1600,2,0,0,0,0,1,1,25
06013,5,20.86,2300,3,1,1,0,1,1,1,66
41039,2,11.74,1500,2,0,0,0,0,1,1,50
29000,4,14.5,520,2,0.75,0,0,0,1,1,17.5
21000,2,5.05,700,1,0,0,0,0,0,0,25
36047,2,14.4,2400,1,0,1,0,0,1,1,60
24027,6,14.4,1800,4,0,0,0,0,1,1,10
06037,5,13.99,2800,2,0,0,0,0,1,1,4
20000,5,24.2,2900,5,0,0,0,0,1,1,16
48000,3,9,300,2,0,0,0,0,1,1,63.333333333333336
49049,3,7.6,70,3,0.6666666666666666,0,0,0,1,1,10
39000,1,6,640,1,0,1,0,0,1,1,70
51810,1,7.5,2200,1,0,0,0,0,1,1,60
18000,5,7,400,3,0,0,0,0,1,1,12.8
26065,1,42.7,1400,0,0,1,1,0,1,1,10
27000,3,5,1200,2,0,0,0,0,1,1,16.666666666666668
29000,2,2.08,410,3,0,0,0,0,1,1,20
36103,2,10.94,1500,2,1,1,0,0,1,1,20
37183,1,2.3,810,1,0,1,0,0,1,1,60
37067,2,3.56,1100,1,1,1,0,0,1,1,10
36081,2,4.2,910,1,0,1,0,0,1,1,60
06019,4,3.5,580,1,0,1,0,1,1,1,30
39017,3,5,700,1,1,1,1,1,1,1,20
48000,3,11.91,1100,3,0,0,0,0,1,1,43.333333333333336
17097,2,8.3,1400,2,0.5,0,0,0,1,1,17
48439,1,3,1800,1,0,0,0,0,1,1,90
33000,5,24.201,2000,3,0,1,0,0,1,1,24
31000,2,11.5,460,3,0,0,1,0,1,1,7
46000,4,10.9,1200,6,0,1,1,0,1,1,32.5
06037,7,3.16,1400,4,0,0,0,0,1,1,8.571428571428571
09001,3,7.7,1200,2,0,0,0,0,1,1,20
01000,2,11,640,1,0,1,0,0,1,1,55
12000,3,0.4,1200,1,0.3333333333333333,1,0,1,0,1,30
45000,1,2.3,270,1,0,0,0,0,1,0,40
48121,5,8.45,1200,4,0,0,0,0,1,1,12
18000,2,12.8,60,2,0,0,0,0,1,1,20
21000,5,1.056,780,3,0,1,1,0,1,1,4
51000,4,19.81,1300,3,0,0,1,0,1,1,22.5
27145,2,31.612,2500,2,0,0,0,0,1,1,60
26000,2,4.63,780,2,0,0,0,0,1,1,15
06037,4,4.6,1300,2,1,1,0,1,0,0,15
22071,3,6.7,1300,2,0,1,1,0,1,1,30
23011,5,16.5,640,4,0,0,0,0,1,1,48.8
51000,3,12.32,3000,2,1,0,0,0,1,1,43.333333333333336
39035,1,8.7,980,1,0,0,1,0,1,1,22
12117,3,15.2,5200,3,0,0,0,0,1,0,46.666666666666664
39000,2,9.1,500,3,0,0,0,0,1,1,23
29000,4,10.72,700,4,0,0,0,0,1,1,52.5
48201,3,4.9,750,3,0,1,0,0,1,1,6.666666666666667
17000,1,7.2,640,1,0,0,1,0,1,1,60
32000,5,48.06,2700,4,0,0,0,0,1,1,6
06059,3,7.1,1500,3,0,1,0,0,1,1,25.333333333333332
27000,2,10.3,890,2,0,0,0,0,1,1,43
42000,2,7.6,350,2,0,0,0,0,1,1,5
17097,3,3,800,2,0,0,0,0,1,1,10
47000,2,5.88,600,2,0,1,1,0,1,1,164
48135,1,3,780,1,0,1,1,0,1,1,10
04013,4,10.2,300,2,0,0,0,0,1,1,22.5
48029,3,7.66,1000,3,0,0,0,0,1,1,20
39049,2,25,1300,3,0.5,0,0,0,1,1,180
26163,4,10.9,800,2,0,0,0,0,1,1,11.5
08000,1,4.5,1500,1,0,1,0,0,1,1,70
16000,4,2.21,700,1,0.75,1,1,1,1,1,1
53000,3,2.57,550,2,0,1,1,0,1,1,6.666666666666667
36059,4,12.82,200,5,0,0,0,0,1,1,17
06111,13,50.57,3000,6,0,0,0,0,1,1,7.6923076923076925
40000,2,4.4,760,1,1,1,1,1,1,1,35
55000,1,3.5,800,1,0,1,0,0,1,1,50
17031,4,18.2,2400,1,0,0,0,0,1,1,16
39153,2,1,530,0,1,1,1,0,1,1,15
12057,2,4,650,2,0,1,0,0,1,1,20
26099,6,0.05,1100,1,1,1,0,1,1,1,3.3333333333333335
20000,2,4.76,970,6,0,0,0,0,1,1,15
48029,4,10.78,1600,2,0,0,1,0,1,1,30
26145,3,7.92,350,3,0,0,0,0,1,1,60
12057,4,13.5,2100,2,0,1,0,0,1,1,22.5
06037,6,20.92,3000,4,0,0,0,0,1,1,21.666666666666668
53011,2,7.23,1300,3,0,0,0,0,1,1,15
26000,2,4.365,700,3,0,0,0,0,1,1,30
13135,3,2.3,1100,1,1,0,0,0,1,1,10
41039,2,12.439,1900,3,0,0,0,0,1,1,40
39049,4,6,920,2,0,0,0,0,0,1,10
13000,1,52.42,2800,1,0,1,0,0,1,1,40
08000,3,9,1000,2,0,1,1,0,1,1,20
45000,5,6.72,890,1,0.8,1,0,1,1,1,8
35000,2,7,1300,3,0,1,1,0,1,1,30
39113,5,8.535,690,3,0,0,0,0,1,1,14
06085,3,19.7,3100,2,0,1,0,0,1,1,26.666666666666668
04013,4,21.5,3000,3,0,0,0,0,1,1,25
18063,4,6.5,800,2,0,0,0,0,1,1,30
54000,3,10.2,1200,2,0,0,0,0,1,1,43.333333333333336
21000,1,4.5,300,1,0,1,0,0,1,1,30
48157,4,17.45,2500,2,0,0,1,0,1,1,35
30000,6,5.25,220,3,1,1,0,0,1,1,1.6666666666666667
04013,2,8.2,1500,2,0,1,1,0,1,1,25
18105,1,2.78,560,0,0,1,0,0,0,1,90
25000,3,23.01,2700,2,1,0,0,0,1,1,60
48000,4,9.61,860,2,0,0,0,0,1,1,13
48113,3,16.9,870,3,0.3333333333333333,0,0,0,1,1,46.666666666666664
29000,5,3,450,3,0,0,0,0,1,1,8
06037,1,4.2,1400,1,0,0,0,0,1,1,20
17000,3,1.89,450,1,0,1,1,0,1,1,2
06037,2,5.62,1400,1,0,1,0,0,0,1,25
36071,4,16.24,1700,4,0,0,0,0,1,1,2.5
12103,3,16,5200,3,0,0,0,0,1,1,40
08000,4,10.2,400,3,0,1,0,0,1,1,31.5
40000,1,2.1,570,1,1,0,0,0,1,1,14
17031,1,1.615,800,0,0,1,1,0,1,1,60
36081,2,25.3,1900,1,0.5,0,0,0,1,1,105
25000,1,10,1300,2,0,0,0,0,1,1,90
06083,6,15.68,4300,2,1,0,1,0,1,1,8
37000,1,2.62,600,2,1,0,0,0,0,0,70
16000,1,2.94,340,1,0,0,0,0,0,0,16
45000,9,7.78,350,4,0,0,0,0,1,1,9.555555555555555
17031,2,13.5,1300,2,0,1,0,0,1,1,90
12011,1,2.08,1200,1,1,1,1,0,1,1,70
40000,2,9.53,570,2,0.5,1,1,0,1,1,70
35000,5,7.6,1200,2,0,1,1,0,1,1,42
37147,4,8.19,300,2,1,0,0,0,1,1,15
41039,4,1.5,1800,4,0.75,1,0,1,1,1,25
12099,4,14.4,1900,3,0,0,0,0,1,1,10
06065,3,9.37,1600,2,0,0,0,0,1,1,27.333333333333332
13135,3,3.62,900,2,1,0,1,0,1,1,20
36000,3,10,1200,2,0,0,0,0,1,1,70
06111,3,8.3,590,2,0,0,1,0,1,1,26.666666666666668
47000,4,15.048,1200,4,0,0,0,0,1,1,23
12011,3,4.3,1400,3,0,0,0,0,1,1,33.333333333333336
20000,6,1.01,1100,3,0,1,0,0,1,1,20
31000,2,7.5,670,2,0,0,0,1,1,1,35
31000,5,6.3,800,4,0,0,1,0,1,1,6
51810,6,10.95,900,2,1,1,0,0,1,1,10
36000,2,7.9,1600,2,0,0,0,0,0,1,20
49011,2,3.13,1100,1,0,1,1,0,1,1,20
40000,5,5.1,900,2,1,0,1,0,1,1,12
49053,1,13.17,2300,2,1,0,0,0,1,1,20
37063,1,4.28,1200,1,1,1,1,0,1,1,12
13000,3,10.29,170,3,0,0,0,0,1,1,36.666666666666664
06059,3,7.3,2300,2,1,0,1,0,1,1,46.666666666666664
39165,1,5.5,630,1,0,0,0,0,1,0,30
36000,2,4.7,970,2,0,0,0,0,1,1,10
48121,3,6,1000,3,0,1,1,0,1,1,46.666666666666664
48201,2,7.1,1200,1,0.5,0,0,0,1,1,60
51000,2,3.87,540,1,0,0,0,0,0,0,20
42000,6,2.6,650,2,0,1,0,1,1,1,8.333333333333334
18097,1,2.34,630,1,1,1,0,0,1,1,40
36027,4,15.2,1400,2,0,0,0,0,1,1,30
26125,2,16.3,1300,2,0,0,0,0,1,1,50
12099,2,5.8,2000,2,0,1,1,1,1,1,30
06085,4,12.8,2600,2,0.75,1,0,0,1,1,15
06061,1,6.2,1300,2,0,0,0,0,1,1,16
48029,2,5.51,820,2,0.5,0,0,0,1,1,75
53033,4,59.7,2500,2,0.75,0,0,0,1,1,45
19000,4,10.5,1700,2,0.25,0,0,0,1,1,23.5
22005,2,8.84,460,1,0,1,0,0,1,1,58
53035,4,10.06,1500,4,0,0,0,0,1,1,35
06037,4,7.1,860,1,0,1,0,0,1,1,55
42000,5,5.1,450,2,0,1,0,0,1,1,8
34025,1,5.326,1300,3,1,1,1,0,1,1,40
18000,2,4.92,600,1,0,1,0,0,1,1,60
34003,4,9,2600,2,0,0,0,0,1,1,7.5
01000,2,12.207,1300,2,0,0,1,0,1,1,20
33000,2,6.2,300,2,0,0,0,0,1,1,30
21000,3,0.7,990,4,0,0,0,0,1,1,6.666666666666667
26000,3,5.92,950,2,0,1,0,0,1,1,16.666666666666668
32003,2,22.33,920,3,0,0,0,1,1,1,25
25000,4,4.1,1300,2,0,0,0,0,1,1,25
34007,4,2.7,820,1,1,0,0,0,0,0,5
01000,2,10.5,900,3,0,0,0,0,1,1,157
06037,4,3.4,1000,2,0.25,0,0,0,1,1,45
37183,3,16.8,2100,2,1,0,0,0,1,1,23.333333333333332
13000,4,2.053,1100,3,0.5,1,0,0,1,1,5
06111,10,30.77,2100,3,1,0,0,0,1,1,21
19000,3,6,400,4,1,1,0,0,1,1,32
06095,4,7.18,1200,2,1,1,1,0,0,1,60
06037,2,10.67,3700,2,0.5,0,1,0,1,1,85
45083,1,2.668,600,1,1,1,0,0,1,1,16
25000,4,39.441,2600,3,0,0,0,0,1,1,11
41051,5,5.5,500,2,1,0,0,1,1,1,8
53000,4,10.25,1600,2,0,0,0,0,1,1,7.5
13000,2,12.2,1000,2,0.5,0,0,0,1,1,45
48121,4,19.7,1800,3,0.75,0,0,0,1,1,25
55000,1,4.6,730,0,0,0,0,0,1,1,40
27000,1,3.92,540,1,0,0,1,0,0,1,44
04013,5,8.96,1200,2,0.6,1,1,0,1,1,14
37063,4,7.87,600,2,0,0,0,0,1,1,25
36005,2,1.305,1400,1,0,1,0,0,1,1,25
12103,3,19.05,1200,3,0,0,0,0,1,1,30
21000,4,7.8,690,1,0,0,0,0,1,1,6
47065,1,0.67,530,1,0,1,0,0,1,1,40
18000,4,9.4,480,2,0,0,0,0,1,1,45
12095,2,8.1,1100,2,0,1,1,0,1,1,20
39089,2,3.6,580,1,0,1,0,0,1,1,50
12000,1,8.25,1900,2,0,1,0,0,1,1,90
34000,5,7.9,1300,2,0,0,0,0,1,1,14
25000,1,2.08,1400,1,0,0,0,0,1,0,90
37019,2,9.44,1000,1,0,0,0,0,1,1,24
36029,1,7.8,750,1,1,1,0,0,1,1,50
25000,1,10.63,1700,1,0,0,0,0,1,1,180
16000,1,4.6,800,1,0,0,0,0,0,1,30
48491,1,4.5,1300,1,0,1,0,0,1,1,80
06065,1,3.2,840,3,0,0,0,0,1,1,180
28000,2,3.5,260,1,1,1,1,1,0,1,35
50000,3,15.05,1100,3,0,0,0,0,1,1,56.666666666666664
48439,7,11,2400,2,0,0,1,0,1,1,4.285714285714286
51810,2,7.7,690,2,0,0,1,0,1,1,35
04013,7,4.31,670,2,1,0,0,0,1,1,6.571428571428571
40000,1,1.5,630,1,1,1,0,0,1,0,30
13135,1,7.6,1000,1,0,1,1,0,1,1,70
55000,1,6.4,600,4,0,0,0,0,1,1,84
06087,4,19.7,2500,3,0,0,0,0,1,1,35
55009,2,3.76,830,1,0,1,0,0,1,1,25
49057,6,29.4,1900,5,0.16666666666666666,0,1,0,1,1,65
06065,1,2.8,1300,1,0,1,1,0,1,1,40
27000,2,3.54,450,3,0,1,0,1,1,1,25
45000,2,5.4,450,3,0,1,1,0,1,1,40
35000,2,3.2,720,2,0,1,0,0,1,1,15
13057,2,13.52,1300,1,0,0,0,0,1,0,30
45000,2,5,1400,2,0,0,1,0,1,1,10
18000,2,14.15,1100,2,0,0,0,0,1,1,30
12000,2,5.25,1100,2,0,1,0,0,1,1,25
06059,1,14,1400,1,1,1,0,0,1,1,30
51107,2,50,2100,2,0,0,0,0,1,1,30
25000,2,11,1200,3,0,0,1,0,1,1,20
32003,3,13.1,1300,3,1,1,0,0,1,1,25.333333333333332
20000,2,5.46,650,4,0,0,0,0,1,1,150
37000,2,3.8,380,2,1,0,1,0,1,1,70
48453,2,5.18,1200,1,1,1,0,1,1,1,20
53000,1,8,900,2,0,0,0,0,1,1,60
06037,1,3.3,760,1,0,0,0,0,0,1,70
48209,1,9.2,1400,1,0,1,0,0,1,1,40
42019,2,4.4,760,2,0,0,0,0,1,1,20
48491,4,31.604,3000,2,0.25,0,0,0,1,1,22.5
37183,2,6.15,1300,2,0,1,1,0,1,1,38
54000,2,10.6,900,2,0,0,1,0,1,1,192
16000,5,16.82,2100,3,0,0,0,0,1,1,57.6
17111,4,7.6,650,2,0,0,0,0,1,1,5
40000,4,4.2,600,2,0.75,1,0,0,1,1,1.5
41019,5,5.6,700,2,1,1,0,0,0,1,4
12099,4,12.08,3100,2,0,0,0,0,1,1,7.5
17031,7,11.3,800,2,1,0,1,0,1,1,57.142857142857146
20000,3,9.42,680,3,0,0,0,0,1,1,19.333333333333332
22000,3,22.8,650,4,0,0,0,0,1,1,83.33333333333333
42000,4,10.95,1200,3,0,0,0,0,1,1,20
37000,3,7,570,2,0,0,0,0,1,1,43.333333333333336
25000,1,6.51,910,1,0,1,0,0,0,1,20
36047,3,16.1,2500,0,0.3333333333333333,1,1,0,1,1,70
53035,2,23.31,2800,1,0,0,0,0,1,1,75
37119,3,14.524,2000,2,0,0,0,0,1,1,23.333333333333332
26147,5,17.28,1000,4,0,0,0,0,1,1,19.2
39113,3,27.621,1500,4,0,0,0,0,1,1,20
34005,4,1.53,2400,2,0,1,1,0,1,1,10
06037,1,7.532,1000,1,0,1,0,0,1,1,46
06059,3,7.6,1300,3,1,0,0,0,1,1,23.333333333333332
18097,4,9,2400,2,1,0,0,0,1,1,15
36055,1,2.3,570,1,0,1,0,0,1,1,10
48000,4,10.037,1100,5,0,0,1,0,1,1,20
31000,1,2.75,450,1,0,1,0,0,0,0,10
12000,4,9.09,1600,2,0,0,0,0,1,1,27.5
53061,2,6.6,1300,2,0,1,1,0,1,1,55
48000,4,13.33,800,5,0,0,0,0,1,1,10
39000,1,1.502,600,1,0,1,1,0,1,1,30
29189,2,4.36,550,1,1,0,0,1,1,1,146
28000,6,4,500,3,0,0,1,0,1,1,3.3333333333333335
29000,3,5.01,250,2,0,1,1,0,1,1,34
06061,1,0.6,2100,2,0,1,0,0,1,1,110
13000,4,1.8,500,2,0,1,0,0,1,1,75
06037,6,38.45,3100,5,1,0,0,0,1,1,23.333333333333332
06037,5,6,1300,3,0,1,0,1,1,1,12
29000,3,7.5,520,2,0,0,0,0,1,1,23.333333333333332
06001,2,19,2600,2,0,1,0,0,1,1,25
40000,1,2.19,630,4,0,0,0,0,0,1,16
06111,8,18.17,1200,3,0,0,1,0,1,1,15
32003,3,8.1,800,2,0.6666666666666666,1,0,0,1,1,20
06059,4,0.49,1300,2,0,1,0,0,1,1,7.5
17167,6,7.46,280,4,0.3333333333333333,0,0,0,1,1,10
13000,8,4.6,850,3,1,0,0,1,1,1,15
12000,6,3.2,430,2,0,0,0,0,1,1,2.3333333333333335
24005,3,3.4,1100,3,0,0,0,0,1,1,20
44007,3,7.43,1500,3,1,0,0,1,1,1,20
37000,1,2.1,540,1,0,1,0,0,1,1,10
06000,3,9,1900,3,0,0,0,0,1,1,22
36081,3,9,2000,0,1,1,0,0,1,1,50
06013,2,6.18,1900,2,0,1,0,0,1,1,15
06037,6,21.03,1700,6,0,0,0,0,1,1,58.333333333333336
48355,2,4.53,460,2,0,0,0,0,1,0,45
06059,4,10,2300,2,0,0,1,0,1,1,22.5
18000,2,6.7,400,2,0,1,1,0,1,1,55
17031,5,4.2,1800,2,1,1,0,0,0,1,18
28000,4,10,1500,3,0,0,0,0,1,1,10
18000,3,10.38,400,4,0.6666666666666666,0,0,0,1,1,36.666666666666664
55009,2,0.93,600,2,1,1,0,0,1,1,25
21000,3,11.5,390,2,0,0,0,0,1,1,6.666666666666667
19000,3,9,1700,3,0,0,0,0,1,1,20
33000,5,8.4,1200,2,0,0,0,0,1,1,4.8
20000,5,6,620,2,0,1,0,0,1,1,20
54000,2,4.6,740,1,0,1,0,0,1,1,40
20000,2,2.41,450,2,0,1,0,0,1,1,10
12071,3,11.5,1200,2,0,0,0,0,1,1,90
12009,3,10.7,1300,2,0,0,1,0,1,1,10
36081,1,4.2,880,0,0,1,0,0,1,1,80
06083,2,5.03,1600,0,1,1,0,1,1,1,20
24033,1,3.1,1200,1,0,1,1,0,1,1,16
45000,2,9.5,2000,3,0,0,0,0,1,1,35
17000,3,8.3,680,4,0,0,0,0,1,1,66.66666666666667
54000,4,10.1,450,3,0,0,0,0,1,1,52.5
51000,6,8.015,840,3,1,0,0,0,1,1,4.666666666666667
06019,5,4.14,1100,4,1,1,0,0,1,1,14
48029,3,9.49,330,1,0,0,0,1,0,1,40
06073,2,10.38,1100,1,0,1,1,0,0,0,15
13097,1,0.4,1000,0,1,1,0,0,1,1,20
04013,2,6.1,2300,2,0,0,0,0,1,1,40
39000,2,8.2,500,2,0,1,0,0,1,1,30
17019,1,2.7,480,1,0,1,0,0,1,0,20
39045,2,10,2200,2,0,0,0,0,1,1,20
08000,2,4.7,900,4,0,0,0,0,1,1,20
22000,2,1.66,500,2,0,1,1,0,1,1,60
12011,4,3.8,1300,3,1,0,0,0,1,1,17.5
22000,2,78.28,3700,2,0,0,0,0,1,1,30
12071,1,4.88,1000,1,0,0,1,0,1,1,70
53000,2,0.56,890,1,0,0,0,1,1,1,8
12057,9,11.89,780,4,1,1,0,0,1,1,2.888888888888889
08000,2,9.1,900,2,1,1,0,0,1,1,65
36061,4,4.74,750,1,1,1,0,0,1,1,27.5
51000,2,10.203,2200,2,0,0,1,0,1,1,75
12031,3,13.38,1800,3,0,1,0,0,1,1,73.33333333333333
17043,4,26.95,3700,4,0,0,0,0,1,1,2.5
29000,3,2.6,350,2,0,1,0,1,0,0,15.333333333333334
08000,1,5.8,1700,1,0,0,0,0,1,1,50
48245,2,6,920,2,0,0,0,0,1,1,3
40000,2,8.5,1000,4,0.5,1,1,0,1,1,40
35000,4,7.75,990,5,1,0,0,0,1,1,83.5
06037,2,8.6,2300,2,0.5,1,0,0,1,1,60
06099,5,7,650,2,0,1,0,0,1,1,24
12103,4,7.5,560,0,1,1,0,0,1,1,27.5
06013,4,15.2,3400,3,0,0,0,0,1,1,27.5
36000,1,4.5,550,1,0,1,0,0,1,1,14
42003,4,3.576,710,1,0,1,0,0,1,1,30
34039,5,3.52,1400,2,0.6,1,0,0,1,1,12
48113,4,25.86,2700,3,0,0,0,0,1,1,17.5
42000,4,11.4,640,2,0,0,0,0,1,1,3
12081,2,8.7,1200,2,0,1,0,0,1,1,55
09001,2,21.05,2400,1,0,1,1,0,1,1,40
15000,2,7.7,1600,2,0,1,0,0,1,1,15
48257,1,8.5,410,1,0,0,0,0,1,1,70
06073,1,2,800,1,0,1,0,0,1,1,60
06085,2,4.98,230,1,1,0,0,0,1,1,45
48201,5,3.1,900,0,0,1,0,0,1,1,14
36059,2,2.84,850,1,0,1,0,1,0,0,30
47037,10,14.7,780,6,0,0,1,0,1,1,17.8
06065,2,9.9,410,2,0,0,0,0,1,1,60
12057,1,12,2000,2,1,0,0,0,1,1,60
12071,3,7.27,1100,3,0,0,0,0,1,1,13.333333333333334
12103,2,6.6,1300,2,0.5,1,0,0,1,1,16
48121,2,17.5,1300,2,0,0,0,0,1,1,65
24510,2,12.505,2000,2,0,1,1,0,1,1,60
12000,1,2.5,500,1,1,1,0,0,1,1,10
06037,4,13.04,1300,3,0,0,0,0,1,1,30
27000,5,4.61,250,2,1,1,0,1,1,1,6
24005,6,19.4,1900,4,0,0,0,0,1,1,16.666666666666668
42049,1,3.8,520,0,0,1,0,0,1,1,60
04013,2,6.47,740,2,0,0,0,0,1,1,45
09013,3,8.3,1300,3,1,1,1,0,1,1,20
17031,1,3,540,1,1,1,0,0,1,1,120
17097,3,5,920,1,1,1,0,0,0,1,4.666666666666667
25000,3,14.16,2000,1,0,1,0,0,1,1,20
48121,4,6.5,1200,2,0,1,0,0,1,1,110.5
21111,2,13.8,1500,2,0,0,0,0,1,1,20
32003,2,17.3,930,2,0.5,0,0,0,1,1,20
37000,4,4.6,900,3,0,0,0,0,1,1,5
22103,2,2.9,780,2,0,0,0,0,1,1,25
09013,2,18,1100,2,0,0,0,0,1,1,17
48439,1,6,1000,1,0,1,1,0,1,1,30
37000,4,13.52,700,6,1,0,0,0,1,1,50
26000,1,1.4,630,1,0,0,0,0,1,1,30
06019,6,20.65,2000,5,0,0,0,0,1,1,10
06073,5,21.5,2000,2,0,0,0,0,1,1,26
48000,5,3.67,700,3,0.8,1,1,1,1,1,19.2
06095,4,18.2,2600,4,1,0,0,0,1,1,20
51000,4,5.27,980,2,0,0,0,0,1,1,25
17000,2,2.9,330,2,0,0,0,0,1,1,70
23000,2,10.24,800,3,0,0,0,0,1,1,5
25003,4,5.5,200,2,0,0,0,0,1,1,15
42029,2,25.15,2400,2,0,0,0,0,1,1,55
37000,2,2.97,700,3,1,1,0,0,1,1,4
45000,1,6.7,470,2,1,0,0,0,1,1,90
06073,3,12,2800,2,0.6666666666666666,1,0,0,1,1,6.666666666666667
53000,2,3.861,650,3,0,1,1,0,1,1,15
39093,5,7.97,390,4,0,0,0,0,1,1,32
39093,3,4.64,610,2,0.6666666666666666,0,0,0,1,1,30
49049,3,29.4,1400,2,0,0,0,0,1,1,13.333333333333334
12009,2,13.93,800,1,0,0,0,0,1,1,60
21000,4,12.205,1400,2,0,0,0,0,1,1,15
04013,3,9.25,700,3,0,0,0,0,1,1,60
10005,1,6.5,1200,1,0,0,0,0,1,1,60
33000,3,3.09,650,2,0,1,0,1,1,1,26.666666666666668
29000,4,10.22,830,2,0,0,0,0,1,1,30
25000,1,5.8,530,1,0,1,0,0,1,1,40
36081,2,10,500,1,1,0,0,0,1,1,120
06037,2,4.4,2400,2,0,1,0,0,1,1,105
34003,2,2.76,2100,2,0,1,0,0,1,1,20
29189,5,16.5,1100,2,0,0,0,0,1,1,26
48201,2,10,1800,2,0,0,0,0,1,1,20
34003,5,10.08,2400,2,0,0,0,0,1,1,28
08000,3,7.3,550,2,0,0,0,0,1,1,60
42129,5,11.366,1900,2,0,0,0,0,1,1,6
26125,5,18.501,2100,4,0,0,0,0,1,1,14
06065,2,2.08,900,1,0,1,0,0,1,1,60
09005,2,8.9,1200,2,0,1,0,0,1,1,70
12021,3,6.5,1600,2,0,1,0,0,1,1,16.666666666666668
42000,1,1.8,550,1,0,1,1,0,1,1,40
53033,1,1.7,510,1,0,0,0,0,1,1,4
21000,3,5.6,750,2,0,1,0,0,1,1,43.333333333333336
01000,2,4.47,660,1,0,1,0,0,1,1,10
13000,3,47.11,1300,4,0,0,0,0,1,1,100
48201,2,8.8,1200,2,0,1,0,0,1,1,60
26081,5,49.2,2100,2,0,0,0,0,1,1,8
42045,2,6.7,800,2,0,1,0,0,1,1,1
36061,2,5,1200,2,1,1,0,0,1,1,30
06001,1,14,2100,1,1,0,0,0,1,1,40
21111,1,10,800,0,1,1,1,0,0,0,296
21000,4,6.8,480,2,0,1,1,1,1,1,30
09009,2,5.2,1400,0,1,0,0,0,1,1,20
55105,3,1.74,920,3,0,0,0,1,1,1,10
51000,2,9.76,760,3,0,0,0,0,1,1,45
51000,5,8.09,950,2,0.8,1,1,0,1,1,6
47165,6,19,1600,3,0,0,0,0,1,1,20
39000,2,3.9,500,2,0,1,0,0,1,1,13
28000,2,10,2000,2,0,0,0,0,1,1,15
17091,4,20.3,1600,2,0,0,0,0,1,1,22.5
34035,2,10.89,3000,1,1,0,0,0,1,1,40
25025,1,9,2100,0,0,1,0,0,1,1,40
12011,5,47.6,5200,2,0,0,0,0,0,1,16
42000,3,12.32,1300,2,0,0,0,0,1,1,36.666666666666664
27145,4,13.57,1200,6,0,0,0,0,1,1,8
13245,1,2,510,1,1,1,0,0,1,1,40
51041,3,13.1,1000,2,0,0,0,0,1,1,36.666666666666664
27037,1,4.5,850,1,1,1,1,0,1,1,60
50000,1,4,500,1,0,1,1,0,1,1,120
12057,1,17,1100,1,0,0,0,0,1,1,30
06073,3,4.2,800,2,1,0,0,0,1,1,23.333333333333332
25000,3,3.51,700,2,0,1,1,0,1,1,80
28000,2,4.64,550,5,1,1,0,0,1,1,20
27000,2,9.6,1200,3,0,0,0,0,1,1,148
25025,2,2.594,1100,1,1,1,0,0,0,1,75
34023,4,2.42,1500,0,1,1,1,0,1,0,60
44007,3,10.939,990,3,0,0,0,0,1,1,20
47157,1,6.5,850,2,1,1,0,0,1,1,40
09001,2,42.42,2500,2,0,0,0,0,1,1,25
37081,1,6.8,1200,1,0,0,0,0,1,1,50
53000,2,9.4,1100,2,0,0,1,0,1,1,10
25000,5,7.9,200,3,0,0,0,0,1,1,28
10003,3,21.2,4000,2,1,0,0,0,1,1,43.333333333333336
12000,1,0.42,260,1,1,0,0,0,1,1,30
13000,4,10.05,370,5,0,0,0,0,1,1,60
45000,4,14.44,1500,3,0.75,1,0,0,1,1,32.5
12083,4,5.27,850,2,0,1,0,1,1,1,17.5
37000,1,6,650,1,0,1,1,0,1,1,70
